date,title,label,object,domain,pmi,score_RISK,week
2025-10-28,"Akselerasi Pertanian, Mentan Amran Genjot Hilirisasi Kelapa di Malut",DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-10-27
2026-01-16,"Green Jobs, Pekerjaan Hijau Itu Nyata",IMPACT,General,Sustainability & ESG,5.0,0.0,2026-01-12
2025-09-24,Daftar Lengkap 190 Perusahaan Tambang yang Dihukum ESDM,DISCOURSE,Other Minerals,Mining & Upstream,1.0,-7.5,2025-09-22
2025-11-26,"Institut Pertambangan Nemangkawi, Freeport Dorong Kualitas SDM Papua",DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-11-24
2025-09-01,"Demo di DPRD Ternate Ricuh, Polisi Tangkap Sejumlah Orang",DISCOURSE,Nickel & EV,General,3.0,0.0,2025-09-01
2026-01-26,"Riset: Laju Properti 2026 Moderat, Lapangan Padel Justru Meningkat",DISCOURSE,General,Industrial & Investment,3.0,0.0,2026-01-26
2026-01-19,Deret Saham Berpeluang Cuan di Tengah All Time High IHSG,DISCOURSE,Other Minerals,Trade & Export,4.23,0.0,2026-01-19
2025-10-09,Menkop: Koperasi Kini Bisa Kelola Tambang hingga 2.500 Hektare,DISCOURSE,Other Minerals,General,3.0,0.0,2025-10-06
2026-01-15,Kepala BRIN Pastikan Dana Riset Bakal Naik 50 Persen,DISCOURSE,General,General,3.0,0.0,2026-01-12
2025-10-26,Bahlil: Daerah Harus Dapat Porsi Ekonomi Lebih dari Tambang-Hilirisasi,DISCOURSE,Other Minerals,Industrial & Investment,3.2,0.0,2025-10-20
2025-10-23,Gubernur Malut Puji Mentan Amran Bawa Perubahan Nyata untuk Pertanian,DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-10-20
2025-12-25,"5 Fakta Uang Denda Rp6,6 T yang Diserahkan Kejagung ke Pemerintah",DISCOURSE,Nickel & EV,Trade & Export,1.0,-6.0,2025-12-22
2025-11-06,"Prabowo Panggil CEO Danantara, Bahas Investasi Sampah Jadi Listrik",DISCOURSE,Coal & Energy,Industrial & Investment,4.27,0.0,2025-11-03
2026-01-23,PSSI Beberkan Alasan Pilih Kelme Jadi Apparel Jersey Timnas Indonesia,DISCOURSE,Other Minerals,Industrial & Investment,3.0,0.0,2026-01-19
2025-11-21,Pidato Lengkap Jokowi di Bloomberg New Economy Forum 2025,POLICY,Nickel & EV,Trade & Export,4.81,0.0,2025-11-17
2025-11-29,Bank Mandiri Lakukan Buyback sebagai Sinyal Kepercayaan Fundamental,DISCOURSE,General,Mining & Upstream,3.2,0.0,2025-11-24
2025-11-21,"Diajak Bos Toyota, Wamen Investasi Belajar BBM Etanol di Jepang",DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-11-17
2025-08-25,Konstruksi Kasus Dugaan Suap IUP Rudy Ong dan Dayang Donna,DISCOURSE,Other Minerals,Mining & Upstream,1.0,-6.5,2025-08-25
2026-01-04,Alasan BPK Tak Bisa Hitung Kerugian Negara Kasus Nikel Konawe Utara,DISCOURSE,Nickel & EV,Mining & Upstream,1.0,-8.0,2025-12-29
2026-01-27,"EVOLUTION INDONESIA FORUM: Ekosistem EV, Teknologi dan Karbon di RI",DISCOURSE,Nickel & EV,Mining & Upstream,3.0,0.0,2026-01-26
2026-01-22,"IMX 2026 Siap Digelar, Bakal Jadi Ajang Modifikasi Mobil Terbesar RI",DISCOURSE,General,Trade & Export,3.47,0.0,2026-01-19
2025-11-11,Amran Bakal Panggil Pengusaha Besar soal Lonjakan Harga Telur,DISCOURSE,General,Industrial & Investment,3.2,0.0,2025-11-10
2026-01-26,"Penjualan LCGC Ambruk, Produsen Dituntut Bikin Terobosan Baru",DISCOURSE,Nickel & EV,Industrial & Investment,3.0,0.0,2026-01-26
2025-08-07,Gaikindo Buka Suara Pemerintah Dorong Produsen EV Pakai Baterai Nikel,DISCOURSE,Nickel & EV,Sustainability & ESG,3.0,0.0,2025-08-04
2026-01-21,Agincourt Buka Suara usai Izin Usaha Tambang Dicabut Prabowo,DISCOURSE,Other Minerals,Mining & Upstream,3.0,0.0,2026-01-19
2025-10-19,Prabowo Gelar Rapat Terbatas Bahas Sains & Teknologi di Kertanegara,DISCOURSE,General,Industrial & Investment,3.2,0.0,2025-10-13
2024-10-16,Mind ID Klaim Punya Uang untuk Beli 10 Persen Saham Freeport,IMPACT,Other Minerals,Mining & Upstream,4.99,0.0,2024-10-14
2025-10-08,"Produksi Pangan Melesat, Wapres Gibran Apresiasi Kinerja Pertanian",DISCOURSE,General,Trade & Export,3.0,0.0,2025-10-06
2024-12-04,"Harga Feronikel RI Jatuh, MIND ID Minta Pembangunan Smelter Dibatasi",DISCOURSE,Coal & Energy,Industrial & Investment,1.05,-3.0,2024-12-02
2026-01-16,Jurnalisme Iklim danClimate BurnoutIsu Bencana Alam,DISCOURSE,General,Sustainability & ESG,3.0,0.0,2026-01-12
2025-12-27,"Bukan Menghambat, Pembaruan KBLI 2025 Tangkap Ekonomi Baru Indonesia",POLICY,General,Industrial & Investment,4.11,0.0,2025-12-22
2026-01-20,"Kim Jong Un Ngamuk, Pecat Wakil PM Korut saat Pidato di Depan Pejabat",DISCOURSE,General,Industrial & Investment,1.28,-2.0,2026-01-19
2025-11-06,"Buruh Demo di DPR Hari Ini, Bawa 10 Tuntutan",DISCOURSE,Coal & Energy,General,3.2,0.0,2025-11-03
2025-11-24,1.180 Orang Kena PHK Selama Oktober 2025,DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-11-24
2024-10-15,"Investasi Rp9.117 T Banjiri RI di Era Jokowi, Beri Kerja 13 Juta Orang",DISCOURSE,Other Minerals,Industrial & Investment,3.0,0.0,2024-10-14
2026-01-23,BTN Terapkan Green Banking untuk Transisi Perbankan Berkelanjutan,DISCOURSE,Coal & Energy,Sustainability & ESG,3.24,0.0,2026-01-19
2026-01-19,3 Warga Tewas Dievakuasi Usai Kepulan Asap di Tambang Emas Bogor,DISCOURSE,Other Minerals,General,3.0,0.0,2026-01-19
2026-01-15,"Pemburu Beasiswa Merapat, Pemerintah Buka Kuota LPDP 5.570 Tahun Ini",DISCOURSE,General,Trade & Export,3.24,0.0,2026-01-12
2024-09-20,Cerita Jokowi Saat Dengar Bisikan Akan Digulingkan,EXECUTION,Other Minerals,Industrial & Investment,4.93,-2.0,2024-09-16
2026-01-14,Crane Ambruk Timpa Kereta di Thailand Bagian dari Proyek China,DISCOURSE,General,General,3.2,0.0,2026-01-12
2025-12-18,Politikus PKB Ingatkan Tanam Sawit di Papua Bisa Picu Petaka,DISCOURSE,Coal & Energy,Sustainability & ESG,3.39,0.0,2025-12-15
2025-11-06,Sejarah Hilirisasi: Pabrik Petrokimia Terbesar ASEAN Resmi Beroperasi,EXECUTION,Coal & Energy,Industrial & Investment,5.0,0.0,2025-11-03
2025-02-18,"40 Persen Bahan Baku Baterai EV dari RI, Tapi Diproses di China",DISCOURSE,Nickel & EV,Industrial & Investment,3.0,0.0,2025-02-17
2025-11-24,"Viral Temuan Macan Jadi Korban Erupsi Semeru, BPBD Sebut Kucing Hutan",POLICY,Other Minerals,Mining & Upstream,4.11,0.0,2025-11-24
2025-01-02,Kejagung Tetapkan 5 Korporasi Tersangka Kasus Korupsi Timah,POLICY,Other Minerals,Mining & Upstream,1.38,-4.0,2024-12-30
2025-12-09,Menkop Ferry Sebut Ada Pihak Tak Senang Koperasi Eksis,POLICY,Other Minerals,General,4.27,0.0,2025-12-08
2026-01-23,Pemerintah Bakal 'Groundbreaking' 6 Proyek Hilirisasi Akhir Bulan Ini,EXECUTION,General,Industrial & Investment,5.0,0.0,2026-01-19
2025-12-14,Walhi Minta Gubernur Mahyeldi Tak Cuci Tangan soal Banjir di Sumbar,EXECUTION,Other Minerals,Mining & Upstream,4.92,0.0,2025-12-08
2026-01-19,"Kekayaan Prajogo Pangestu Melesat Rp15,9T dalam Sehari Jadi Rp603 T",DISCOURSE,Coal & Energy,Industrial & Investment,3.0,0.0,2026-01-19
2025-12-02,"Greenpeace: Hutan Alam di Sumut Tinggal 14 Juta Hektare, Sungai Kritis",DISCOURSE,General,Sustainability & ESG,3.0,0.0,2025-12-01
2025-11-11,Pemerintah Tunjuk Lampung Jadi Kawasan Industri Bioetanol,DISCOURSE,Coal & Energy,Industrial & Investment,4.23,0.0,2025-11-10
2026-01-24,Daftar 8 Perusahaan Kotori Udara Jabodetabek yang Disetop KLH,DISCOURSE,General,Sustainability & ESG,3.0,0.0,2026-01-19
2026-01-27,IHSG Menanjak ke 8.980 Selasa Sore,DISCOURSE,General,General,3.0,0.0,2026-01-26
2025-10-22,"Investor di Kalteng Diwajibkan Transaksi di Bank Kalteng, Kenapa?",EXECUTION,General,General,4.88,0.0,2025-10-20
2026-01-23,2025 Jadi Tahun Tersuram Hino di Indonesia Imbas Impor Truk China,DISCOURSE,General,Industrial & Investment,3.0,0.0,2026-01-19
2024-12-19,Peran PT GNI untuk Pendidikan Inklusif dan Berkelanjutan,EXECUTION,Nickel & EV,Industrial & Investment,5.0,0.0,2024-12-16
2024-09-23,"Bahlil: Fahri Hamzah Mau Masuk Golkar, Sudah Negosiasi",DISCOURSE,Other Minerals,Industrial & Investment,3.39,0.0,2024-09-23
2025-08-27,Freeport Tunggu Hasil Evaluasi ESDM soal Nasib Izin Ekspor Konsentrat,DISCOURSE,Other Minerals,Trade & Export,3.0,0.0,2025-08-25
2024-12-13,Pleidoi Helena Lim Singgung Julukan Crazy Rich Jadi Bumerang & Stigma,DISCOURSE,Other Minerals,Industrial & Investment,1.0,-18.0,2024-12-09
2026-01-12,Rosan Roeslani-Ferry Juliantono Duet Pimpin Masyarakat Ekonomi Syariah,POLICY,General,Industrial & Investment,4.52,0.0,2026-01-12
2025-12-08,Titiek Soeharto soal Dugaan Suap Izin Hutan Sumatra: Jangan Suuzan,POLICY,General,Sustainability & ESG,1.59,-2.0,2025-12-08
2025-11-25,Dari Pongkor untuk Indonesia: Jaga Kilau Emas Terangi Ekonomi Negeri,EXECUTION,Other Minerals,Sustainability & ESG,5.0,0.0,2025-11-24
2026-01-21,Beda Sikap China-Rusia soal Trump Mau Caplok Greenland,DISCOURSE,Other Minerals,General,3.0,0.0,2026-01-19
2025-12-02,"Indeks Bisnis UMKM BRI Q3-2025: Ekspansi Berlanjut, Optimisme Menguat",DISCOURSE,General,Industrial & Investment,3.92,0.0,2025-12-01
2024-09-23,Fahri Hamzah Respons Kabar Gabung Golkar: Bahlil Punya Humor Tinggi,DISCOURSE,Other Minerals,Industrial & Investment,3.2,0.0,2024-09-23
2025-11-06,"Prabowo Duduk Bareng Dasco dan Purbaya di Istana, Apa yang Dibahas?",DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-11-03
2025-02-02,Riset FEB UI: Hilirisasi Tambang Bangun Masa Depan Ekonomi Inklusif,DISCOURSE,Other Minerals,Industrial & Investment,3.0,0.0,2025-01-27
2025-10-08,Investasi Strategis LiuGong di Indonesia: Bangun Pusat Manufaktur,DISCOURSE,Nickel & EV,Industrial & Investment,4.16,0.0,2025-10-06
2026-01-15,"BYD 'Ngebut' di RI, Baru 2 Tahun Sudah Masuk 6 Besar Mobil Terlaris",EXECUTION,Nickel & EV,Industrial & Investment,5.0,0.0,2026-01-12
2026-01-20,Daftar 28 Perusahaan Penyebab Banjir Sumatra yang Dicabut Prabowo,DISCOURSE,Nickel & EV,Mining & Upstream,3.0,0.0,2026-01-19
2025-12-04,"Rapat DPR-Menhut, Titiek Soeharto Minta Setop Semua Penebangan Pohon",DISCOURSE,General,Sustainability & ESG,3.16,0.0,2025-12-01
2024-12-11,Kasus Timah Terbukti Rugikan Negara Rp300 Triliun,DISCOURSE,Other Minerals,Mining & Upstream,1.01,-4.0,2024-12-09
2025-11-28,MA Tolak Kasasi Hendry Lie di Kasus Timah,DISCOURSE,Other Minerals,Industrial & Investment,1.19,-2.0,2025-11-24
2026-01-06,"2 Eks Petinggi BUMN PT PP Didakwa Rugikan Negara Rp46,8 Miliar",DISCOURSE,Coal & Energy,Industrial & Investment,3.0,0.0,2026-01-05
2026-01-04,"Temui Prabowo, Rosan Lapor Proyek Hilirisasi Senilai Rp100 T",DISCOURSE,Coal & Energy,Industrial & Investment,4.27,0.0,2025-12-29
2025-09-26,"Indonesia-Kanada Teken ICA-CEPA, Babak Baru Kerja Sama Dagang 2 Negara",DISCOURSE,Other Minerals,Industrial & Investment,3.92,0.0,2025-09-22
2025-11-06,Putusan PK: PT GKP Harus Hentikan Pertambangan Nikel di Pulau Wawonii,DISCOURSE,Nickel & EV,Sustainability & ESG,3.0,0.0,2025-11-03
2025-11-05,"Investasi Rp1.500 T Batal Cair Tahun Lalu, Ini Biang Keroknya",DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-11-03
2024-11-07,"Freeport Pasok Antam Emas 30 Ton, Erick Girang Bisa Hemat Rp200 T",DISCOURSE,Other Minerals,Industrial & Investment,3.0,0.0,2024-11-04
2025-11-01,"Setelah Tiga Dekade, Akhirnya RI Bangun Pabrik Soda Ash Pertama",IMPACT,General,Industrial & Investment,4.93,0.0,2025-10-27
2025-10-28,Menhut Akan Tindak Tegas Tambang Emas Ilegal di Gunung Halimun,EXECUTION,Other Minerals,General,4.88,0.0,2025-10-27
2025-11-27,"Mantap, Airlangga Sebut China Bakal Investasi Rp36,4 T di KIT Batang",EXECUTION,Nickel & EV,Industrial & Investment,5.0,0.0,2025-11-24
2026-01-21,WALHI Desak Perusahaan Biang Kerok Banjir Sumatra Pulihkan Hutan,EXECUTION,Other Minerals,Sustainability & ESG,5.0,0.0,2026-01-19
2025-05-22,"Hendry Lie Dituntut 18 Tahun Penjara & Uang Pengganti Rp1,6 T",DISCOURSE,Other Minerals,Industrial & Investment,1.0,-10.0,2025-05-19
2026-01-21,"Jalankan Arahan Prabowo, Wamentan Pimpin Misi Pupuk Murah ke Aljazair",DISCOURSE,General,Trade & Export,3.0,0.0,2026-01-19
2025-10-16,Pemerintah Bakal Umumkan Paket Stimulus Ekonomi Hari Ini,DISCOURSE,General,Industrial & Investment,3.39,0.0,2025-10-13
2026-01-15,"IHSG Ditutup Hijau 9.075, Sentuh 'All Time High' Lagi Hari Ini",DISCOURSE,General,Industrial & Investment,3.0,0.0,2026-01-12
2025-08-23,"Jalan Lamban Transisi Energi RI, Antara Ambisi dan Realisasi",EXECUTION,Coal & Energy,Sustainability & ESG,5.0,0.0,2025-08-18
2026-01-22,Melihat Harta Karun Greenland yang Bikin Trump Ngebet Ingin Caplok,EXECUTION,Other Minerals,Trade & Export,3.49,-2.5,2026-01-19
2026-01-24,Mantu Trump Berambisi Bikin Gedung Pencakar Langit di Gaza,DISCOURSE,General,Industrial & Investment,3.92,0.0,2026-01-19
2025-10-16,Mensos: Pemerintah akan Bangun 100 Sekolah Rakyat Permanen Tiap Tahun,DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-10-13
2026-01-21,Visi Baru BRI Antar Jadi Bank of The Year 2025 versi The Banker,DISCOURSE,General,General,3.0,0.0,2026-01-19
2026-01-21,Perusahaan 'Biang Kerok' Bencana Sumatra yang Izinnya Dicabut Prabowo,EXECUTION,General,Mining & Upstream,5.0,0.0,2026-01-19
2026-01-06,"Selain Minyak Bumi, Ini Harta Karun Venezuela yang Diincar Trump",DISCOURSE,Other Minerals,Sustainability & ESG,1.19,-2.0,2026-01-05
2026-01-14,"Halal Expo Indonesia 2026 Dibuka, Pacu Ekonomi Halal ke Pasar Global",DISCOURSE,General,Industrial & Investment,3.24,0.0,2026-01-12
2026-01-01,Purbaya Pastikan Bea Keluar Batu Bara Belum Berlaku 1 Januari 2026,POLICY,Coal & Energy,Trade & Export,4.71,0.0,2025-12-29
2024-08-20,"Kasus Korupsi Timah, Kejagung Sita Vila Mewah Bos Sriwijaya di Bali",POLICY,Other Minerals,Mining & Upstream,1.0,-6.0,2024-08-19
2025-09-18,PBNU Sebut Food Tray MBG Mengandung Babi Boleh Dipakai Setelah Dicuci,DISCOURSE,Nickel & EV,General,3.0,0.0,2025-09-15
2026-01-02,"BPJPH Serap Anggaran 99,2%, 2026 Tambah Kuota Sertifikat Halal Gratis",POLICY,General,Trade & Export,4.24,0.0,2025-12-29
2026-01-17,China Ultimatum Kamboja soal Dugaan TPPO di Pusat Kegiatan Scam,DISCOURSE,General,General,3.24,0.0,2026-01-12
2024-11-19,Kejagung Ungkap Peran Hendry Lie dalam Kasus Korupsi Timah,POLICY,Other Minerals,Mining & Upstream,1.03,-4.0,2024-11-18
2025-12-19,PT SRM Buka Suara soal Pekerja Asal China Diperiksa Imigrasi,DISCOURSE,Other Minerals,General,3.0,0.0,2025-12-15
2025-12-04,Titiek Soeharto Marah Besar Ada Truk Bawa Kayu saat Bencana Sumatra,DISCOURSE,General,General,1.04,-3.0,2025-12-01
2026-01-15,"IHSG Sentuh Rekor Tertinggi Lagi, Ekonomi RI Diyakini Makin Positif",DISCOURSE,Other Minerals,General,3.0,0.0,2026-01-12
2026-01-12,"Andre Rosiade Datangi Bareskrim, Minta Usut Tambang Ilegal di Sumbar",DISCOURSE,Other Minerals,General,3.0,0.0,2026-01-12
2025-12-10,"Bukan Cuma di Indonesia, BYD Bangun Pabrik di Malaysia Beroperasi 2026",EXECUTION,Nickel & EV,Industrial & Investment,4.88,0.0,2025-12-08
2026-01-14,"88 Ribu Pekerja Jadi Korban PHK 2025, Terbanyak di Jawa Barat",DISCOURSE,General,Industrial & Investment,3.0,0.0,2026-01-12
2026-01-14,"Performa Terjaga, Bank Mandiri Bagikan Dividen Interim Rp9,3 Triliun",DISCOURSE,General,Industrial & Investment,3.0,0.0,2026-01-12
2025-11-05,"Data BPS: 7,46 Juta Warga RI Menganggur per Agustus 2025",IMPACT,General,General,4.11,0.0,2025-11-03
2025-11-12,"Bangun Ekosistem, Pegadaian Jadi Tuan Rumah Forum Bullion Connect 2025",DISCOURSE,Other Minerals,Industrial & Investment,3.0,0.0,2025-11-10
2025-12-20,"UMP Sumsel 2026 Resmi Naik 7,10 Persen, Jadi Rp3,94 Juta per Bulan",POLICY,Coal & Energy,General,4.91,0.0,2025-12-15
2025-09-25,BPS Ungkap Jurus Capai Pertumbuhan Lebih 5% Demi Rakyat Sejahtera,DISCOURSE,Nickel & EV,Trade & Export,1.19,-2.0,2025-09-22
2025-11-24,"Amran Proyeksi Produksi Beras Tahun Ini Sentuh 34,77 Juta Ton",DISCOURSE,General,Trade & Export,3.86,0.0,2025-11-24
2025-10-11,DPR soal Dana TKD 2026 Dipangkas: Buat MBG hingga Sekolah Rakyat,DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-10-06
2025-10-29,Purbaya Pamer Topi Bertuliskan 8%,DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-10-27
2026-01-15,Polisi Selidiki Sumber Asap di Tambang Emas Antam Bogor,DISCOURSE,Other Minerals,Sustainability & ESG,3.0,0.0,2026-01-12
2025-11-06,Massa Buruh Keluhkan PHK Massal Saat Ditemui Badan Aspirasi DPR,DISCOURSE,Coal & Energy,General,3.0,0.0,2025-11-03
2026-01-20,Harga Minyak Naik Ditopang Kinclong Data Ekonomi China,DISCOURSE,General,General,3.0,0.0,2026-01-19
2026-01-22,Apa Itu Prabowonomics yang Bakal Diangkat Prabowo di WEF Davos?,DISCOURSE,Other Minerals,Industrial & Investment,3.72,0.0,2026-01-19
2024-10-31,"ESDM Sebut Pembangun Smelter Bauksit Tersendat, Ini Masalahnya",DISCOURSE,Other Minerals,Industrial & Investment,3.0,0.0,2024-10-28
2025-12-12,"Cari Korban Banjir Sumatra, Pakar Dorong Penggunaan Drone Hingga AI",DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-12-08
2026-01-15,Polisi soal Tambang Emas Antam Bogor: Tak Ada Ledakan & Tak Ada Korban,DISCOURSE,Other Minerals,Sustainability & ESG,3.0,0.0,2026-01-12
2026-01-24,Airlangga Incar Investasi Nvidia hingga Amazon di WEF Davos 2026,DISCOURSE,General,Industrial & Investment,3.47,0.0,2026-01-19
2026-01-22,"Pedagang Daging Sapi se-Jabodetabek Mogok Jualan hingga Sabtu, Kenapa?",DISCOURSE,General,Industrial & Investment,3.0,0.0,2026-01-19
2026-01-05,"Neraca Dagang RI Surplus 67 Bulan Beruntun, US$2,66 M November 2025",DISCOURSE,Other Minerals,Trade & Export,3.0,0.0,2026-01-05
2025-12-03,Persaingan Sehat sebagai Fondasi Menuju Pertumbuhan 8 Persen,DISCOURSE,General,Industrial & Investment,1.24,-2.0,2025-12-01
2025-09-18,"Pemerintah Ingin Tambah 10 Persen Saham di Freeport, Untung atau Rugi?",IMPACT,Other Minerals,Industrial & Investment,4.92,0.0,2025-09-15
2025-11-06,Prabowo Resmikan Pabrik Hilirisasi Migas Terbesar di Asia Tenggara,IMPACT,Other Minerals,Industrial & Investment,5.0,0.0,2025-11-03
2025-11-06,"Tim Advokasi: MA Tolak PK Perusahaan Nikel, Kemenangan Warga Wawonii",EXECUTION,Nickel & EV,Sustainability & ESG,4.88,0.0,2025-11-03
2024-12-19,"INDEF: Tren Positif Hilirisasi Tembaga, RI Punya Posisi Strategis",IMPACT,Other Minerals,Industrial & Investment,5.0,0.0,2024-12-16
2025-11-10,Bahlil Bantah Terbitkan Izin Tambang Emas di Wabu Papua,DISCOURSE,Other Minerals,Mining & Upstream,3.0,0.0,2025-11-10
2025-11-11,"Daya Beli Lemah, Pengusaha Usul Prabowo Tambah Stimulus Jelang Nataru",IMPACT,Coal & Energy,Industrial & Investment,4.83,0.0,2025-11-10
2025-09-26,Investigasi NGO Temukan Kerusakan Alam Raja Ampat Akibat Tambang Nikel,EXECUTION,Nickel & EV,Sustainability & ESG,4.68,-2.5,2025-09-22
2026-01-27,Toyota Bakal Bawa 3 Model Elektrifikasi Baru ke IIMS 2026,DISCOURSE,General,General,3.0,0.0,2026-01-26
2024-09-19,Jokowi Cerita Pernah Akan Digulingkan Saat Ambil Alih Freeport,EXECUTION,Other Minerals,Industrial & Investment,4.88,0.0,2024-09-16
2025-10-28,Kementerian ESDM Apresiasi Pelaku Energi Lewat Subroto Award 2025,IMPACT,Coal & Energy,Mining & Upstream,4.96,0.0,2025-10-27
2025-11-25,Panglima TNI Beber Isi Rapat dengan Prabowo di Hambalang,DISCOURSE,General,Mining & Upstream,3.2,0.0,2025-11-24
2025-01-23,PT GNI Perkuat Komitmen di Apel Akbar Bulan K3 Nasional 2025,DISCOURSE,Nickel & EV,Industrial & Investment,3.0,0.0,2025-01-20
2024-11-18,Kejagung Tangkap Bos Sriwijaya Air Hendry Lie Terkait Kasus Timah,POLICY,Other Minerals,Mining & Upstream,1.03,-4.0,2024-11-18
2026-01-13,"Samsung Galaxy S26 Selangkah Lagi Masuk RI, TKDN Sudah di Tangan",DISCOURSE,Nickel & EV,General,3.0,0.0,2026-01-12
2025-11-26,Walikota Sabang dan Batam Terima Kasih kepada Mentan Amran,DISCOURSE,General,Industrial & Investment,3.0,0.0,2025-11-24
2025-12-17,"Kemenkeu Segera Rilis Aturan Bea Keluar Batu Bara, Dipungut 1 Januari",DISCOURSE,Coal & Energy,Trade & Export,3.76,0.0,2025-12-15
2025-10-19,Mendikti Ungkap Arahan Prabowo soal Pengembangan SDM Berbasis STEM,DISCOURSE,Other Minerals,Mining & Upstream,3.2,0.0,2025-10-13
2025-01-15,Riset UI: Hilirisasi Jadi Prasyarat Industri Capai Indonesia Emas 2045,DISCOURSE,Other Minerals,Industrial & Investment,3.2,0.0,2025-01-13
2024-12-17,"Upaya GNI Jaga Kesehatan Karyawan, Edukasi ISPA hingga Cek Kesehatan",DISCOURSE,Nickel & EV,Sustainability & ESG,3.72,0.0,2024-12-16
2025-10-29,"Banten Jadi Magnet Investor, Investasi Capai Rp91,5 Triliun",IMPACT,Other Minerals,Industrial & Investment,4.24,0.0,2025-10-27
2025-11-07,BGN Wajibkan Ompreng Program MBG Gunakan Stainless Steel 304,DISCOURSE,Nickel & EV,General,3.0,0.0,2025-11-03
2025-10-29,"Sandra Dewi Cabut Gugatan, Tas Mewah hingga Rumah Pakubuwono Dilelang",POLICY,Other Minerals,Mining & Upstream,1.0,-9.5,2025-10-27
2024-10-16,MIND ID: Dari Hilirisasi Hingga Transisi Energi,IMPACT,Other Minerals,Industrial & Investment,5.0,0.0,2024-10-14
2026-01-22,Tepatkah Wacana Pemerintah Bentuk BUMN Tekstil Rp101 T?,EXECUTION,General,Industrial & Investment,4.97,0.0,2026-01-19
2026-01-09,Satgas PKH Ultimatum Perusahaan Sawit-Tambang Tak Kunjung Bayar Denda,DISCOURSE,General,General,3.0,0.0,2026-01-05
2025-11-07,Ekspor dan Investasi Jaga Ekonomi RI Tetap Tumbuh Saat Dunia Tak Pasti,DISCOURSE,Nickel & EV,Industrial & Investment,3.72,0.0,2025-11-03
2025-11-20,"Prabowo Bertemu Bos Konglomerasi Rusia, Jajaki Potensi Kerja Sama Obat",DISCOURSE,Coal & Energy,Industrial & Investment,3.39,0.0,2025-11-17
2025-09-24,Hakim Bebaskan Windu Aji Sutanto dari Kasus TPPU Korupsi Tambang Nikel,DISCOURSE,Nickel & EV,Mining & Upstream,1.0,-10.0,2025-09-22
2025-12-31,Dinas Kepri Buka Suara soal Viral Pulau Kecil Rusak Akibat Tambang,POLICY,Other Minerals,Mining & Upstream,4.11,0.0,2025-12-29
2025-09-18,NU DKI: 2 Uji Lab di China Terbukti Food Tray MBG Mengandung Babi,DISCOURSE,Nickel & EV,Trade & Export,3.0,0.0,2025-09-15
2025-12-01,Pupuk Indonesia Siapkan Pabrik Soda Ash untuk Industri & Agenda Hijau,DISCOURSE,General,Industrial & Investment,3.65,0.0,2025-12-01
2025-11-20,Tambang Pasir di Gunung Semeru Ditutup Sementara Imbas Erupsi,DISCOURSE,General,General,3.0,0.0,2025-11-17
2024-09-27,"Daftar 6 KEK Baru Disetujui Pemerintah, Target Investasi Rp1.089 T",IMPACT,Nickel & EV,Industrial & Investment,4.94,0.0,2024-09-23
2025-11-24,"Pabrik BYD Subang Masuk Tahap Akhir, Siap Ngegas Awal 2026",EXECUTION,Nickel & EV,Industrial & Investment,4.88,0.0,2025-11-24
2026-01-21,Toba Pulp Bersuara soal Izin Dicabut Prabowo Buntut Banjir Sumatra,DISCOURSE,General,General,3.0,0.0,2026-01-19
